Satelite,Pais,Estado,Municipi,Bioma,day,D_day,latitude,longitude,acq_date
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/05,"1708",-4.990,-66.996,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/05,"1708",-4.922,-66.964,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/05,"1708",-4.920,-66.697,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/05,"1708",-4.836,-66.883,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-4.464,-64.229,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-4.462,-64.220,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-4.450,-63.588,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-4.372,-64.038,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-4.370,-64.028,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BERURI,Amazonia,2018/09/05,"1708",-4.342,-61.818,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2018/09/05,"1708",-3.801,-64.108,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,2018/09/05,"1708",-3.720,-59.679,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,2018/09/05,"1708",-3.517,-64.614,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,2018/09/05,"1708",-3.515,-64.604,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,2018/09/05,"1708",-3.468,-64.646,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,2018/09/05,"1708",-3.446,-64.689,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazonia,2018/09/05,"1708",-3.150,-61.076,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazonia,2018/09/05,"1708",-3.119,-60.796,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.996,-61.324,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.991,-61.241,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.987,-61.249,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-7.982,-61.212,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.907,-61.450,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.905,-61.455,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.886,-61.414,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.883,-61.418,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.879,-61.381,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.773,-61.401,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.768,-61.364,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.766,-61.368,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.756,-61.403,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.753,-61.407,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.751,-61.366,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-7.749,-61.370,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/06,"1709",-7.047,-59.461,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/06,"1709",-7.045,-59.467,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,2018/09/06,"1709",-7.042,-59.442,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-5.564,-60.647,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-5.564,-60.623,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.790,-61.442,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.789,-61.447,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.748,-61.419,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.737,-61.453,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.735,-61.461,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.733,-61.413,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.731,-61.421,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.265,-61.422,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.263,-61.426,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.260,-61.383,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.258,-61.387,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.241,-61.389,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.190,-61.396,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2018/09/06,"1709",-8.187,-61.404,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-8.038,-61.349,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-8.035,-61.357,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-8.033,-61.748,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2018/09/06,"1709",-8.000,-61.316,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.845,-67.482,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.846,-67.394,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.860,-66.729,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.867,-66.722,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.935,-66.644,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.941,-66.676,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.944,-66.634,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.950,-66.667,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.974,-66.051,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.985,-66.058,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.991,-66.049,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.993,-66.159,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.996,-66.019,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.997,-66.085,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.998,-66.130,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.002,-66.055,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.002,-67.325,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.657,-66.710,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.657,-66.569,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.654,-66.739,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.473,-67.146,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/06,"1709",-5.438,-67.272,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazonia,2018/09/06,"1709",-5.432,-67.278,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.420,-67.544,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.420,-67.536,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.415,-67.517,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.251,-68.175,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.209,-67.737,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.208,-67.732,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.182,-67.850,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.178,-67.824,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.173,-68.061,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.170,-68.069,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.169,-68.036,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.166,-68.044,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.148,-68.373,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.144,-68.379,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.144,-68.350,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.143,-67.525,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.141,-67.520,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.140,-68.355,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.134,-68.376,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.130,-68.352,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.121,-67.947,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.114,-68.256,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.111,-68.261,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.106,-67.950,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.965,-67.736,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.961,-67.709,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.950,-67.739,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.946,-67.712,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.945,-67.719,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.939,-68.594,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.616,-68.194,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.612,-68.168,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-8.609,-68.176,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.779,-70.595,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.601,-70.219,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.598,-70.206,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.568,-70.340,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.552,-72.478,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.505,-72.661,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.482,-72.559,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.385,-72.803,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.384,-72.864,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.364,-72.934,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.363,-70.124,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.362,-72.927,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.362,-72.922,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.360,-70.106,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/06,"1709",-7.342,-70.070,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/06,"1709",-7.315,-72.673,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.279,-70.998,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,EIRUNEPE,Amazonia,2018/09/06,"1709",-7.209,-69.902,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.156,-71.606,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.154,-71.599,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.014,-71.582,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.012,-71.788,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.009,-71.781,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-7.003,-71.804,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-6.994,-71.747,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-6.962,-71.774,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/06,"1709",-6.954,-71.717,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,EIRUNEPE,Amazonia,2018/09/06,"1709",-6.598,-69.840,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,EIRUNEPE,Amazonia,2018/09/06,"1709",-6.510,-69.446,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.559,-66.681,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.540,-67.431,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.537,-67.427,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.535,-67.404,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.533,-67.399,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.463,-67.153,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.458,-67.148,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.455,-67.482,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.455,-67.474,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.451,-67.454,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.450,-67.447,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.388,-65.720,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.386,-65.725,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.377,-67.381,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.342,-67.444,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.226,-65.957,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.221,-66.993,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.220,-65.921,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.203,-65.609,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.202,-65.614,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.148,-65.942,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.147,-67.198,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.652,-66.536,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.648,-66.707,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-8.641,-66.713,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.525,-67.434,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.523,-67.429,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.520,-67.406,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.478,-67.150,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/06,"1709",-9.465,-67.444,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.332,-65.812,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.325,-65.775,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.321,-65.783,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.312,-65.629,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.257,-65.718,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.255,-65.722,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.247,-67.143,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.229,-65.952,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.226,-67.024,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.196,-65.570,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.195,-65.575,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.182,-65.936,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.178,-65.370,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.174,-66.978,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.172,-65.333,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.170,-65.930,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.170,-65.329,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.165,-65.939,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.160,-65.969,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.153,-65.933,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.137,-67.205,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.130,-65.506,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.128,-65.514,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.122,-66.956,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.014,-66.082,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.010,-66.156,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.004,-66.165,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/06,"1709",-9.008,-66.046,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.578,-67.390,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.649,-67.184,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.656,-67.188,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.661,-67.218,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.670,-67.116,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.675,-67.148,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.686,-67.113,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.691,-67.145,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.796,-66.922,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.803,-66.916,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.808,-66.948,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.812,-66.919,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-7.817,-66.951,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.162,-67.314,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.167,-67.344,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.404,-67.316,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.409,-67.320,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.409,-67.345,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.440,-67.156,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/06,"1709",-8.451,-67.123,2020/12/11
