latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-3.205,-49.172,319,1.1,1.1,2021-01-20,1350,T,38,6.0NRT,300.9,10.4,D
-3.243,-49.106,317.9,1.1,1.1,2021-01-20,1350,T,61,6.0NRT,297.6,9.5,D
-3.391,-48.926,317.8,1.2,1.1,2021-01-20,1350,T,70,6.0NRT,300.3,9.1,D
-3.105,-51.181,323.4,1,1,2021-01-20,1350,T,76,6.0NRT,295.7,15.7,D
-3.286,-50.14,315.3,1,1,2021-01-20,1350,T,64,6.0NRT,296.6,8.1,D
-3.404,-50.272,317.3,1,1,2021-01-20,1350,T,67,6.0NRT,297.3,8.9,D
-3.413,-50.274,312.6,1,1,2021-01-20,1350,T,27,6.0NRT,296.6,4.9,D
-3.421,-50.219,313.9,1,1,2021-01-20,1350,T,59,6.0NRT,296.6,6.5,D
-3.184,-52.019,328.6,1,1,2021-01-20,1350,T,82,6.0NRT,298.6,19.4,D
-3.563,-50.382,314.3,1,1,2021-01-20,1350,T,59,6.0NRT,297.3,6.3,D
-3.7,-50.016,316.7,1,1,2021-01-20,1350,T,67,6.0NRT,298.6,9.1,D
-4.709,-43.145,315.7,3.2,1.7,2021-01-20,1350,T,37,6.0NRT,295.7,39.9,D
-3.991,-48.82,312.5,1.2,1.1,2021-01-20,1350,T,56,6.0NRT,295.2,7.7,D
-3.915,-49.681,319.7,1.1,1,2021-01-20,1350,T,41,6.0NRT,301.1,8.9,D
-4.589,-47.086,327.9,1.6,1.2,2021-01-20,1350,T,82,6.0NRT,296.1,34.7,D
-4.59,-47.092,320.9,1.6,1.2,2021-01-20,1350,T,74,6.0NRT,295.3,21.5,D
-4.592,-47.078,315.1,1.6,1.2,2021-01-20,1350,T,65,6.0NRT,295.5,12.4,D
-4.666,-47.29,311.8,1.5,1.2,2021-01-20,1350,T,31,6.0NRT,294.7,8.7,D
-4.848,-47.53,315.3,1.5,1.2,2021-01-20,1350,T,66,6.0NRT,298.9,14.1,D
-4.742,-48.49,314.1,1.3,1.1,2021-01-20,1350,T,55,6.0NRT,296.3,7.6,D
-5.528,-45.002,314.8,2.3,1.5,2021-01-20,1350,T,66,6.0NRT,293.7,23.1,D
-4.894,-49.975,314.2,1.1,1,2021-01-20,1350,T,48,6.0NRT,296.3,7.1,D
-5.972,-43.678,311.1,3,1.7,2021-01-20,1350,T,57,6.0NRT,290.7,29.4,D
-5.971,-43.685,310,3,1.7,2021-01-20,1350,T,53,6.0NRT,290.5,26.9,D
-5.969,-44.29,311.8,2.7,1.6,2021-01-20,1350,T,54,6.0NRT,289.9,26.9,D
-5.467,-49.06,324.4,1.2,1.1,2021-01-20,1350,T,74,6.0NRT,296,19.9,D
-7.908,-45.011,315.7,2.5,1.5,2021-01-20,1350,T,58,6.0NRT,295.1,29.1,D
-10.017,-46.335,306.4,2.2,1.4,2021-01-20,1350,T,30,6.0NRT,282.6,8,D
-17.489,-56.891,331.1,1.2,1.1,2021-01-20,1355,T,50,6.0NRT,308.5,17.2,D
-17.46,-57.136,332.4,1.2,1.1,2021-01-20,1355,T,61,6.0NRT,307.6,24,D
-17.469,-57.462,330.6,1.3,1.1,2021-01-20,1355,T,53,6.0NRT,301,25.4,D
-17.591,-56.966,331.2,1.2,1.1,2021-01-20,1355,T,58,6.0NRT,308.4,20.9,D
-17.593,-56.955,328.5,1.2,1.1,2021-01-20,1355,T,31,6.0NRT,307.3,15.7,D
-17.748,-57.638,332.8,1.3,1.1,2021-01-20,1355,T,34,6.0NRT,309.2,21.2,D
-18.424,-57.579,332.7,1.2,1.1,2021-01-20,1355,T,36,6.0NRT,309.5,23.6,D
-17.783,-61.874,315.3,2.5,1.5,2021-01-20,1355,T,48,6.0NRT,294.3,27.7,D
-19.493,-55.737,325,1,1,2021-01-20,1355,T,25,6.0NRT,303.7,10.4,D
-19.494,-55.727,327.4,1,1,2021-01-20,1355,T,76,6.0NRT,305,15.3,D
-19.495,-55.718,320.9,1,1,2021-01-20,1355,T,34,6.0NRT,301.8,7.8,D
-19.502,-55.738,344.5,1,1,2021-01-20,1355,T,91,6.0NRT,302.3,39.9,D
-19.503,-55.729,326.3,1,1,2021-01-20,1355,T,58,6.0NRT,298.8,13.1,D
-19.509,-55.75,329.3,1,1,2021-01-20,1355,T,67,6.0NRT,302,16.8,D
-19.579,-56.839,323.3,1.1,1,2021-01-20,1355,T,67,6.0NRT,303.7,12.2,D
-19.91,-55.958,327.6,1,1,2021-01-20,1355,T,41,6.0NRT,306.9,13.5,D
-19.919,-55.959,324,1,1,2021-01-20,1355,T,14,6.0NRT,304.6,8.6,D
-19.921,-55.95,327.4,1,1,2021-01-20,1355,T,50,6.0NRT,306.5,13,D
-18.511,-64.087,315.9,3.5,1.8,2021-01-20,1355,T,53,6.0NRT,300.8,38.5,D
-19.751,-57.247,328.7,1.1,1.1,2021-01-20,1355,T,64,6.0NRT,309.7,16.9,D
-18.504,-64.092,317.2,3.5,1.8,2021-01-20,1355,T,64,6.0NRT,301,46.3,D
-20.617,-59.54,326.7,1.5,1.2,2021-01-20,1355,T,30,6.0NRT,307,16.7,D
-20.62,-59.526,332.7,1.5,1.2,2021-01-20,1355,T,82,6.0NRT,306.6,27,D
-20.626,-59.556,363,1.5,1.2,2021-01-20,1355,T,100,6.0NRT,305.7,147.1,D
-20.628,-59.542,436.9,1.5,1.2,2021-01-20,1355,T,100,6.0NRT,316.4,979.1,D
-20.631,-59.528,437.5,1.5,1.2,2021-01-20,1355,T,100,6.0NRT,314.7,985.3,D
-20.636,-59.558,341.6,1.5,1.2,2021-01-20,1355,T,89,6.0NRT,304.1,61.6,D
-20.639,-59.544,362.8,1.5,1.2,2021-01-20,1355,T,100,6.0NRT,305.8,146,D
-20.641,-59.53,343.6,1.5,1.2,2021-01-20,1355,T,90,6.0NRT,304.4,63.6,D
-20.945,-59.376,333,1.4,1.2,2021-01-20,1355,T,80,6.0NRT,307.3,33.6,D
-20.892,-59.89,410,1.6,1.2,2021-01-20,1355,T,100,6.0NRT,312.3,583.8,D
-20.894,-59.875,451.6,1.6,1.2,2021-01-20,1355,T,100,6.0NRT,319.1,1373.9,D
-20.897,-59.86,327.8,1.6,1.2,2021-01-20,1355,T,46,6.0NRT,307.2,21.3,D
-20.903,-59.892,328.1,1.6,1.2,2021-01-20,1355,T,60,6.0NRT,305.4,24.2,D
-20.905,-59.877,339.4,1.6,1.2,2021-01-20,1355,T,86,6.0NRT,305.5,54.1,D
-20.987,-59.808,333,1.5,1.2,2021-01-20,1355,T,67,6.0NRT,306.5,33.2,D
-21.111,-61.2,329,1.9,1.3,2021-01-20,1355,T,60,6.0NRT,308,27.2,D
-21.604,-59.366,342.5,1.4,1.2,2021-01-20,1355,T,77,6.0NRT,306.6,54.6,D
-21.608,-59.373,323.3,1.4,1.2,2021-01-20,1355,T,45,6.0NRT,305.3,13.1,D
-22.158,-56.076,325.2,1,1,2021-01-20,1355,T,72,6.0NRT,307.2,12.7,D
-22.167,-56.077,337.7,1,1,2021-01-20,1355,T,86,6.0NRT,306.1,29.1,D
-21.617,-60.1,334.8,1.6,1.2,2021-01-20,1355,T,81,6.0NRT,304.8,44.2,D
-21.57,-61.586,343.6,2,1.4,2021-01-20,1355,T,90,6.0NRT,310.2,83.4,D
-21.573,-61.567,328.4,2,1.4,2021-01-20,1355,T,29,6.0NRT,309.7,24.1,D
-21.815,-60.412,328.8,1.6,1.3,2021-01-20,1355,T,63,6.0NRT,309.6,16.3,D
-21.826,-60.415,327.6,1.6,1.3,2021-01-20,1355,T,43,6.0NRT,308.4,12.6,D
-21.742,-62.157,346,2.2,1.4,2021-01-20,1355,T,91,6.0NRT,308.6,123.8,D
-21.745,-62.136,365.1,2.2,1.4,2021-01-20,1355,T,100,6.0NRT,310.6,267.9,D
-21.744,-62.143,360.2,2.2,1.4,2021-01-20,1355,T,100,6.0NRT,310.5,224.1,D
-21.748,-62.122,325.2,2.2,1.4,2021-01-20,1355,T,35,6.0NRT,308.7,25.8,D
-21.756,-62.146,336.8,2.2,1.4,2021-01-20,1355,T,83,6.0NRT,310.5,70.7,D
-22.315,-59.215,340.7,1.3,1.1,2021-01-20,1355,T,86,6.0NRT,309.5,41.1,D
-22.323,-59.23,360,1.3,1.1,2021-01-20,1355,T,99,6.0NRT,310.1,104.8,D
-22.325,-59.217,432.7,1.3,1.1,2021-01-20,1355,T,100,6.0NRT,321.5,756.4,D
-22.327,-59.204,364.8,1.3,1.1,2021-01-20,1355,T,100,6.0NRT,314.6,121.2,D
-22.329,-59.191,334.8,1.3,1.1,2021-01-20,1355,T,73,6.0NRT,312.5,22.7,D
-22.335,-59.219,363,1.3,1.1,2021-01-20,1355,T,100,6.0NRT,309.1,114.8,D
-22.337,-59.206,359.5,1.3,1.1,2021-01-20,1355,T,99,6.0NRT,311.5,98.6,D
-22.34,-59.193,360,1.3,1.1,2021-01-20,1355,T,100,6.0NRT,311.4,101,D
-22.656,-57.33,324.1,1.1,1,2021-01-20,1355,T,51,6.0NRT,305.8,13.7,D
-22.663,-57.342,331.2,1.1,1,2021-01-20,1355,T,73,6.0NRT,309.8,22.4,D
-23.166,-54.009,342.1,1.1,1,2021-01-20,1355,T,89,6.0NRT,302.6,39.7,D
-23.574,-52.471,320.5,1.3,1.1,2021-01-20,1355,T,50,6.0NRT,300.7,9.7,D
-22.221,-62.061,338.3,2.1,1.4,2021-01-20,1355,T,85,6.0NRT,310.3,72,D
-22.343,-61.398,327,1.9,1.3,2021-01-20,1355,T,43,6.0NRT,311.1,19,D
-23.944,-50.677,312.7,1.6,1.3,2021-01-20,1355,T,59,6.0NRT,293,12.6,D
-22.225,-62.046,327.8,2.1,1.4,2021-01-20,1355,T,65,6.0NRT,310.3,25.8,D
-22.951,-58.357,327.6,1.2,1.1,2021-01-20,1355,T,43,6.0NRT,308.9,12.9,D
-23.731,-53.692,332,1.1,1,2021-01-20,1355,T,80,6.0NRT,306.6,21.6,D
-23.74,-53.694,330.8,1.1,1,2021-01-20,1355,T,79,6.0NRT,305.8,20.2,D
-23.189,-57.639,328.9,1.1,1,2021-01-20,1355,T,73,6.0NRT,308.5,14,D
-23.488,-56.052,326,1,1,2021-01-20,1355,T,71,6.0NRT,307.9,11.2,D
-23.004,-59.341,335.2,1.3,1.1,2021-01-20,1355,T,73,6.0NRT,312.9,23.7,D
-23,-59.347,334.4,1.3,1.1,2021-01-20,1355,T,66,6.0NRT,313.2,22.3,D
-23.19,-58.351,350,1.2,1.1,2021-01-20,1355,T,94,6.0NRT,313,50.3,D
-23.191,-58.34,351.2,1.2,1.1,2021-01-20,1355,T,95,6.0NRT,312.2,52.7,D
-23.201,-58.284,332,1.2,1.1,2021-01-20,1355,T,66,6.0NRT,310.5,13.9,D
-23.199,-58.353,353.1,1.2,1.1,2021-01-20,1355,T,96,6.0NRT,311.2,60.2,D
-23.592,-56.156,372.3,1,1,2021-01-20,1355,T,100,6.0NRT,312.5,111,D
-23.38,-57.693,326.5,1.1,1,2021-01-20,1355,T,38,6.0NRT,306.7,12.5,D
-23.382,-57.682,327.8,1.1,1,2021-01-20,1355,T,53,6.0NRT,308,14.8,D
-23.389,-57.695,336.5,1.1,1,2021-01-20,1355,T,78,6.0NRT,307,27.4,D
-23.645,-56.051,325,1,1,2021-01-20,1355,T,31,6.0NRT,312.6,11.8,D
-23.37,-58.058,321.5,1.1,1.1,2021-01-20,1355,T,53,6.0NRT,305,10.2,D
-24.006,-53.763,323.8,1.1,1,2021-01-20,1355,T,70,6.0NRT,303.9,12.3,D
-24.014,-53.776,323.6,1.1,1,2021-01-20,1355,T,67,6.0NRT,302.7,12.4,D
-24.015,-53.765,326.3,1.1,1,2021-01-20,1355,T,74,6.0NRT,302.9,15.7,D
-23.862,-55.192,354,1,1,2021-01-20,1355,T,96,6.0NRT,306,58.6,D
-23.038,-60.683,331.3,1.6,1.2,2021-01-20,1355,T,75,6.0NRT,310.9,28.1,D
-24.33,-52.351,321.1,1.3,1.1,2021-01-20,1355,T,24,6.0NRT,306.4,15.3,D
-23.266,-59.844,330,1.4,1.2,2021-01-20,1355,T,59,6.0NRT,312.6,16.8,D
-23.914,-55.789,322.6,1,1,2021-01-20,1355,T,66,6.0NRT,305.8,10.6,D
-23.459,-58.886,335.1,1.2,1.1,2021-01-20,1355,T,78,6.0NRT,311,21.5,D
-23.469,-58.888,338.5,1.2,1.1,2021-01-20,1355,T,85,6.0NRT,310.7,29.9,D
-23.517,-58.665,329.2,1.2,1.1,2021-01-20,1355,T,66,6.0NRT,307.8,17,D
-23.702,-57.533,323,1.1,1,2021-01-20,1355,T,33,6.0NRT,309.2,12.3,D
-23.178,-61.253,370.1,1.8,1.3,2021-01-20,1355,T,100,6.0NRT,316.4,228.1,D
-23.181,-61.236,328.2,1.7,1.3,2021-01-20,1355,T,69,6.0NRT,311.9,22.5,D
-23.921,-57.193,326.9,1,1,2021-01-20,1355,T,74,6.0NRT,305.8,15.9,D
-23.923,-57.183,327.3,1,1,2021-01-20,1355,T,75,6.0NRT,304.6,16.5,D
-24.264,-55.151,320.2,1,1,2021-01-20,1355,T,50,6.0NRT,304.7,7.1,D
-24.265,-55.141,323.6,1,1,2021-01-20,1355,T,69,6.0NRT,306.4,10.4,D
-23.426,-60.779,334.9,1.6,1.2,2021-01-20,1355,T,81,6.0NRT,308.2,47.1,D
-23.428,-60.763,327.1,1.6,1.2,2021-01-20,1355,T,69,6.0NRT,307.5,26.9,D
-24.315,-55.308,325.3,1,1,2021-01-20,1355,T,72,6.0NRT,303.1,13.1,D
-23.754,-59.024,326.8,1.2,1.1,2021-01-20,1355,T,44,6.0NRT,313,16.4,D
-24.475,-55.6,323.3,1,1,2021-01-20,1355,T,67,6.0NRT,308.3,8.9,D
-24.476,-55.59,325.9,1,1,2021-01-20,1355,T,67,6.0NRT,309.5,10.8,D
-24.275,-57.23,326.1,1,1,2021-01-20,1355,T,73,6.0NRT,305.5,16.3,D
-25.027,-55.081,332.6,1,1,2021-01-20,1355,T,82,6.0NRT,305.2,20.1,D
-25.029,-55.071,324.6,1,1,2021-01-20,1355,T,73,6.0NRT,305.5,10.7,D
-25.408,-53.081,314.3,1.2,1.1,2021-01-20,1355,T,45,6.0NRT,298.6,6.9,D
-25.418,-53.083,314.5,1.2,1.1,2021-01-20,1355,T,41,6.0NRT,298.8,7.6,D
-24.696,-59.281,319.8,1.2,1.1,2021-01-20,1355,T,59,6.0NRT,306.6,9,D
-24.933,-57.851,318,1.1,1,2021-01-20,1355,T,10,6.0NRT,305.1,9.2,D
-25.161,-56.687,325.9,1,1,2021-01-20,1355,T,71,6.0NRT,309.6,14.1,D
-25.053,-57.739,322.8,1.1,1,2021-01-20,1355,T,70,6.0NRT,303.9,12,D
-25.065,-57.719,319.1,1.1,1,2021-01-20,1355,T,59,6.0NRT,302.3,7.3,D
-25.269,-56.458,359,1,1,2021-01-20,1355,T,99,6.0NRT,305.2,73.9,D
-24.988,-59.499,320.8,1.3,1.1,2021-01-20,1355,T,53,6.0NRT,306.7,10.9,D
-26.148,-51.315,325.9,1.6,1.2,2021-01-20,1355,T,80,6.0NRT,294.1,36.4,D
-24.998,-59.501,370.9,1.3,1.1,2021-01-20,1355,T,100,6.0NRT,308.6,151.4,D
-25,-59.489,328.8,1.3,1.1,2021-01-20,1355,T,76,6.0NRT,306.3,21.7,D
-25.008,-59.503,351.4,1.3,1.1,2021-01-20,1355,T,95,6.0NRT,305.8,75.8,D
-25.006,-59.509,342.6,1.3,1.1,2021-01-20,1355,T,89,6.0NRT,306.6,52.5,D
-25.008,-59.497,336.4,1.3,1.1,2021-01-20,1355,T,84,6.0NRT,305.7,37.9,D
-26.039,-52.473,313.6,1.3,1.1,2021-01-20,1355,T,59,6.0NRT,298.6,8,D
-24.334,-63.444,325.7,2.4,1.5,2021-01-20,1355,T,66,6.0NRT,311.4,33.3,D
-24.348,-63.447,330.4,2.4,1.5,2021-01-20,1355,T,77,6.0NRT,310,52.8,D
-25.215,-58.625,320,1.1,1.1,2021-01-20,1355,T,58,6.0NRT,304.3,7.7,D
-24.455,-63.631,336.1,2.4,1.5,2021-01-20,1355,T,83,6.0NRT,313,81.8,D
-26.014,-54.298,323.8,1.1,1,2021-01-20,1355,T,73,6.0NRT,301.4,15,D
-25.493,-58.17,322.7,1.1,1,2021-01-20,1355,T,65,6.0NRT,304.3,10.9,D
-26.074,-54.285,316.5,1.1,1,2021-01-20,1355,T,55,6.0NRT,304,9,D
-26.078,-54.292,315.6,1.1,1,2021-01-20,1355,T,25,6.0NRT,303.5,8,D
-25.68,-57.51,317.9,1,1,2021-01-20,1355,T,35,6.0NRT,302.8,7.2,D
-25.882,-56.417,319.4,1,1,2021-01-20,1355,T,55,6.0NRT,305,6.2,D
-26.241,-53.892,324.3,1.1,1.1,2021-01-20,1355,T,75,6.0NRT,302,18.2,D
-25.485,-59.107,332.6,1.2,1.1,2021-01-20,1355,T,77,6.0NRT,307.7,22.2,D
-26.728,-50.154,307.4,1.9,1.4,2021-01-20,1355,T,24,6.0NRT,293.2,8,D
-26.001,-56.546,325.7,1,1,2021-01-20,1355,T,50,6.0NRT,311,10.1,D
-26.009,-56.558,332.6,1,1,2021-01-20,1355,T,77,6.0NRT,311.6,17,D
-26.01,-56.548,346.1,1,1,2021-01-20,1355,T,92,6.0NRT,311,39.6,D
-26.033,-57.134,327.2,1,1,2021-01-20,1355,T,72,6.0NRT,306.6,12.4,D
-26.034,-57.124,323.9,1,1,2021-01-20,1355,T,65,6.0NRT,306.5,8.9,D
-26.281,-55.44,321.8,1,1,2021-01-20,1355,T,56,6.0NRT,308.4,5.8,D
-25.776,-58.849,324.3,1.1,1.1,2021-01-20,1355,T,65,6.0NRT,305.4,13.8,D
-25.778,-58.838,343.2,1.1,1.1,2021-01-20,1355,T,89,6.0NRT,307.3,46.5,D
-26.123,-56.714,323.8,1,1,2021-01-20,1355,T,53,6.0NRT,306.2,10.6,D
-26.089,-57.006,345.2,1,1,2021-01-20,1355,T,91,6.0NRT,307.7,40.4,D
-25.889,-59.08,326.9,1.2,1.1,2021-01-20,1355,T,66,6.0NRT,309,14.5,D
-26.17,-57.381,332.5,1,1,2021-01-20,1355,T,69,6.0NRT,313,14.7,D
-27.029,-50.936,318.6,1.7,1.3,2021-01-20,1355,T,71,6.0NRT,297.9,19.7,D
-26.233,-57.63,333.9,1,1,2021-01-20,1355,T,66,6.0NRT,314.7,14.7,D
-26.239,-57.638,347.3,1,1,2021-01-20,1355,T,92,6.0NRT,314,37,D
-26.586,-55.88,322.4,1,1,2021-01-20,1355,T,58,6.0NRT,309.9,8.1,D
-26.492,-56.713,334.4,1,1,2021-01-20,1355,T,80,6.0NRT,308.3,20.2,D
-26.493,-56.703,331,1,1,2021-01-20,1355,T,75,6.0NRT,309.7,14.8,D
-26.445,-57.148,345.8,1,1,2021-01-20,1355,T,91,6.0NRT,315.4,37.9,D
-26.477,-56.937,333.5,1,1,2021-01-20,1355,T,63,6.0NRT,310,18.9,D
-26.478,-56.927,329.2,1,1,2021-01-20,1355,T,42,6.0NRT,309,13.9,D
-26.532,-56.628,346.5,1,1,2021-01-20,1355,T,91,6.0NRT,314.1,38.6,D
-26.534,-56.618,338.4,1,1,2021-01-20,1355,T,85,6.0NRT,312.7,24.7,D
-26.587,-56.442,328,1,1,2021-01-20,1355,T,70,6.0NRT,310,13.6,D
-26.568,-56.634,363.5,1,1,2021-01-20,1355,T,100,6.0NRT,317,79.5,D
-26.576,-56.642,358,1,1,2021-01-20,1355,T,98,6.0NRT,316.8,65.7,D
-26.577,-56.632,390.9,1,1,2021-01-20,1355,T,100,6.0NRT,320.5,186.9,D
-26.585,-56.644,352.9,1,1,2021-01-20,1355,T,96,6.0NRT,315,53.1,D
-26.586,-56.634,400.8,1,1,2021-01-20,1355,T,100,6.0NRT,322.1,242.2,D
-26.594,-56.645,354.6,1,1,2021-01-20,1355,T,97,6.0NRT,312.5,56.6,D
-26.595,-56.635,403.1,1,1,2021-01-20,1355,T,100,6.0NRT,317.3,255.3,D
-26.675,-56.656,328.1,1,1,2021-01-20,1355,T,63,6.0NRT,308.7,12.5,D
-26.455,-58.382,323.2,1.1,1,2021-01-20,1355,T,60,6.0NRT,306.9,9.4,D
-26.798,-56.447,325,1,1,2021-01-20,1355,T,49,6.0NRT,308.6,8.8,D
-25.989,-62.262,350.1,1.8,1.3,2021-01-20,1355,T,94,6.0NRT,312.7,107.6,D
-25.992,-62.244,401.9,1.8,1.3,2021-01-20,1355,T,100,6.0NRT,319.7,581.8,D
-25.986,-62.25,342.4,1.8,1.3,2021-01-20,1355,T,88,6.0NRT,315.8,70.6,D
-25.998,-62.252,389.1,1.8,1.3,2021-01-20,1355,T,100,6.0NRT,316.7,419.2,D
-26.001,-62.235,354.3,1.8,1.3,2021-01-20,1355,T,96,6.0NRT,314.3,127.9,D
-26.986,-56.483,321.1,1,1,2021-01-20,1355,T,51,6.0NRT,306.9,6.9,D
-26.987,-56.473,327.5,1,1,2021-01-20,1355,T,73,6.0NRT,307.4,14,D
-26.104,-61.881,335.5,1.7,1.3,2021-01-20,1355,T,66,6.0NRT,318.2,38,D
-26.927,-57.369,341.1,1,1,2021-01-20,1355,T,88,6.0NRT,313.3,31.4,D
-26.928,-57.359,330.7,1,1,2021-01-20,1355,T,77,6.0NRT,310.7,16.3,D
-26.686,-58.931,323,1.1,1.1,2021-01-20,1355,T,52,6.0NRT,307.1,8.8,D
-26.936,-57.371,325.2,1,1,2021-01-20,1355,T,54,6.0NRT,310.4,9.6,D
-26.937,-57.36,334.1,1,1,2021-01-20,1355,T,81,6.0NRT,309.4,21.9,D
-27.369,-54.299,317.9,1.1,1.1,2021-01-20,1355,T,25,6.0NRT,304.1,5.5,D
-25.788,-64.124,324.5,2.4,1.5,2021-01-20,1355,T,45,6.0NRT,308,34.1,D
-25.793,-64.1,330.8,2.4,1.5,2021-01-20,1355,T,74,6.0NRT,306.9,64.6,D
-27.356,-54.763,328.9,1.1,1,2021-01-20,1355,T,76,6.0NRT,308.6,16.7,D
-27.366,-54.764,323,1.1,1,2021-01-20,1355,T,65,6.0NRT,307.9,9.8,D
-25.799,-64.109,330.5,2.4,1.5,2021-01-20,1355,T,73,6.0NRT,306.1,64.1,D
-27.236,-57.095,327.3,1,1,2021-01-20,1355,T,72,6.0NRT,307.1,13.5,D
-27.245,-57.093,331.2,1,1,2021-01-20,1355,T,78,6.0NRT,308.2,18.4,D
-27.246,-57.083,324.2,1,1,2021-01-20,1355,T,65,6.0NRT,308.1,9.8,D
-26.534,-61.5,333.1,1.6,1.2,2021-01-20,1355,T,75,6.0NRT,313,31.2,D
-26.537,-61.484,328.7,1.6,1.2,2021-01-20,1355,T,55,6.0NRT,311.1,20.2,D
-27.21,-57.504,327.6,1,1,2021-01-20,1355,T,72,6.0NRT,308.7,11.2,D
-27.219,-57.506,363.9,1,1,2021-01-20,1355,T,100,6.0NRT,310.6,84.4,D
-27.221,-57.496,328.2,1,1,2021-01-20,1355,T,73,6.0NRT,309.1,11.7,D
-27.128,-58.15,328.4,1.1,1,2021-01-20,1355,T,73,6.0NRT,308.4,14,D
-27.328,-57.035,338.8,1,1,2021-01-20,1355,T,86,6.0NRT,307.3,29.6,D
-27.331,-57.135,333.6,1,1,2021-01-20,1355,T,80,6.0NRT,311.2,20.9,D
-27.332,-57.125,336.7,1,1,2021-01-20,1355,T,84,6.0NRT,312.6,24.9,D
-27.523,-55.882,324.1,1,1,2021-01-20,1355,T,52,6.0NRT,310.4,8.5,D
-27.524,-55.872,325.1,1,1,2021-01-20,1355,T,62,6.0NRT,310.5,9.7,D
-27.597,-57.083,348.3,1,1,2021-01-20,1355,T,93,6.0NRT,310.1,44.2,D
-27.598,-57.073,330.3,1,1,2021-01-20,1355,T,77,6.0NRT,309,14.7,D
-27.606,-57.085,323.3,1,1,2021-01-20,1355,T,49,6.0NRT,308.8,7.1,D
-27.847,-55.532,345.8,1,1,2021-01-20,1355,T,91,6.0NRT,309.4,46.3,D
-27.848,-55.522,322.7,1,1,2021-01-20,1355,T,57,6.0NRT,306.7,11.1,D
-27.856,-55.534,335.1,1,1,2021-01-20,1355,T,82,6.0NRT,307.7,27.4,D
-27.857,-55.523,321.4,1,1,2021-01-20,1355,T,52,6.0NRT,307,10,D
-26.685,-62.73,325.4,1.9,1.3,2021-01-20,1355,T,53,6.0NRT,309.4,19.9,D
-27.217,-60.395,338.7,1.3,1.1,2021-01-20,1355,T,83,6.0NRT,311.1,39,D
-27.886,-56.305,322.2,1,1,2021-01-20,1355,T,57,6.0NRT,310.2,7.3,D
-27.895,-56.307,324,1,1,2021-01-20,1355,T,64,6.0NRT,310.7,8.9,D
-27.236,-60.811,337.9,1.4,1.2,2021-01-20,1355,T,82,6.0NRT,312,34.8,D
-27.249,-60.8,333.4,1.4,1.2,2021-01-20,1355,T,75,6.0NRT,309.9,24.4,D
-27.766,-57.962,323.5,1,1,2021-01-20,1355,T,40,6.0NRT,308,7.8,D
-27.773,-57.974,340.5,1,1,2021-01-20,1355,T,87,6.0NRT,309.2,31.9,D
-27.775,-57.964,326.3,1,1,2021-01-20,1355,T,60,6.0NRT,306.8,11.2,D
-27.429,-60.12,328.6,1.3,1.1,2021-01-20,1355,T,65,6.0NRT,311.6,13.1,D
-27.636,-59.012,326.9,1.1,1.1,2021-01-20,1355,T,67,6.0NRT,309.3,11,D
-27.743,-60.207,337.5,1.3,1.1,2021-01-20,1355,T,81,6.0NRT,311.8,28.6,D
-27.753,-60.209,333.3,1.3,1.1,2021-01-20,1355,T,74,6.0NRT,311.7,19.5,D
-27.754,-60.202,336.3,1.3,1.1,2021-01-20,1355,T,79,6.0NRT,311.7,23.8,D
-27.719,-60.639,330.1,1.3,1.1,2021-01-20,1355,T,67,6.0NRT,313.1,18.4,D
-27.725,-62.198,342.1,1.6,1.3,2021-01-20,1400,T,87,6.0NRT,313.3,52,D
-27.728,-62.181,340.4,1.6,1.3,2021-01-20,1400,T,85,6.0NRT,312.2,47.3,D
-27.736,-62.2,370.2,1.6,1.3,2021-01-20,1400,T,100,6.0NRT,313.6,196.6,D
-27.739,-62.184,384.1,1.6,1.3,2021-01-20,1400,T,100,6.0NRT,315.5,308.6,D
-28.262,-59.631,330.6,1.2,1.1,2021-01-20,1400,T,75,6.0NRT,310.5,16.9,D
-28.745,-56.533,319.3,1,1,2021-01-20,1400,T,54,6.0NRT,308.1,6.2,D
-28.111,-61.099,325.7,1.4,1.2,2021-01-20,1400,T,61,6.0NRT,309.6,14.4,D
-28.113,-61.085,330.6,1.4,1.2,2021-01-20,1400,T,73,6.0NRT,309.1,23.8,D
-28.551,-58.665,327.4,1.1,1,2021-01-20,1400,T,73,6.0NRT,307.7,14.1,D
-28.559,-58.678,367,1.1,1,2021-01-20,1400,T,100,6.0NRT,310,102.4,D
-28.56,-58.667,324.6,1.1,1,2021-01-20,1400,T,54,6.0NRT,307.1,11.1,D
-28.057,-62.407,356,1.7,1.3,2021-01-20,1400,T,74,6.0NRT,305.3,124,D
-29.351,-54.467,320.5,1.2,1.1,2021-01-20,1400,T,59,6.0NRT,307.1,8.4,D
-29.635,-52.186,321,1.6,1.2,2021-01-20,1400,T,28,6.0NRT,304.1,10.7,D
-28.279,-61.964,322.7,1.6,1.2,2021-01-20,1400,T,55,6.0NRT,303.6,16.8,D
-28.286,-62.605,326.5,1.7,1.3,2021-01-20,1400,T,70,6.0NRT,302.3,25.6,D
-28.736,-60.349,335.2,1.2,1.1,2021-01-20,1400,T,76,6.0NRT,307.2,29.1,D
-28.738,-60.336,331.1,1.2,1.1,2021-01-20,1400,T,65,6.0NRT,308,21,D
